,text,score
825,"배달거리에 따른 배달료 추가비용을 음식을 주문할때, 선택하지 말고 자동으로 배달료가 추가가 되면 안되나요? 가끔씩 배달료 추가하는거 잊어버려서 가게에서 직접 전화하셔서 배달기사님을 통해 보내드리는데, 이 기능이 있다면 조금 더 편리하게 배민을 사용 할 수 있다고 생각합니다",4
826,뭐 전화로만 주문해야되는곳이 점점 늘어나네여 그리고 막상전화해서 주문할려면 결제금액이 표기된거 넘는데도 불구 하고 거절당합니다.(중국집 시킴) 이런 가게들을 배달해먹으라고 올려놓고.......... 이제 저는 배달의민족 쓰지않겠습니다. 그냥 집앞에 오는 책자가 훨씬 정보가 정확할꺼같네요.,1
827,배민1 개판이네요. 어플도느리고 끊기고 잘못시켜서 바로 연락해도 가게연락처도없고 상담연결하면 전화를직접한다고하고 그럼시간이 지체되서 가게는 벌써 조리시작했다하고아무튼 상담도 별고고 시스템도별로입니다. 저는 쿠팡이좋네요,1
828,어플 넘 좋은데 리뷰가 아쉬워요ㅜㅜㅜㅜ.. 리뷰보고 사고싶은데 어떤 메뉴를 시켰는지 알수가없어요.... 리뷰를 쓸 때 자동으로 연동 되었으면 좋겠습니다(어떤 메뉴 샀는지 연동되게 해주세요) 메뉴도 많고 메뉴 사이즈도 다르니 참고 하기가 어렵습니당...,4
829,발전이 없음. 그리고 검색 해도 원하는 카테고리 음식점이 나오는게 아니라 다른 가게가 나오니 검색할때 아주 많이 불편하고. 이럴거면 왜 분식.야식.패스트푸드.한식 이딴 분류를 해놓은건지 이해할수없으며 진짜 뭐하는건지 모르겠다. 어쩔수없이 쓰지만 점점 배달 음식을 먹기 꺼려진다. Ai답변할거면 하지 마세요. 바뀌지도 않을거 아니까요.,1
830,다 좋은데 이번에 수저포크 자동으로 빼게 선택되는건 너무 불편해요 ㅠㅠ.. 필요한데 자동으로 비선택 돼잇으니 시키고 나서 알게되네요... 기본옵션은 수저주게 하고 선택으로 미필요로 바꾸는게 나을거같아요...,4
831,현금영수증을 기본으로 신청란에 체크가 되어있어야지 왜 미신청란에 기본으로 체크되어있나요? 당연한거아니오?,1
832,세로 슬라이드 하려는데 자꾸 가로슬라이드 되서 짜증나서 삭제할까봐요...,1
833,"오직 한국에서 이용할 수 있는 신박한 어플 입니다. 외국에 살다 보면 아무래도 어플을 알게 되는데, 그 어플들은 다양하지 않은 결제 시스템을 갖고 있고 다양한 옵션들을 제공하기가 힘든 반면 신속하고 정확한 배달을 쉽게 주문할 수 있는 배달의 민족. 한국의 또다른 자랑이네요❤",5
834,배민 주문 들어올때 2개 동시에 들어오면 오류 잘 생깁니다. 두 주문건 중 하나가 현금결제 하나가 카드결제 일경우 둘다 카드 결제로 보이기도 하고(이 경우 라이더님께 현금을 받아야 하는데 바쁠때 설명해주기 번거롭고) 두개 동시에 들어오면 접수화면이 둘 중 하나는 안 떠서 바탕화면 들어가서 주문서 재출력 해야하는 것도 바쁠땐 보통 번거로운게 아님. 그 외 다른 오류도 있지만 위에 말한건 항상 나는 오류라.. 이것 때문에 사람 더 헷갈리고 실수할때도 있는데 제발 좀 빨리 고치세요,1
835,"진짜 잘 애용하고 있습니다. 헌데 추가적으로 있었으면 하는 기능이 있습니다. 사용자(소비자•주문자)가 스스로 배달 완료를 할 수 있는 기능입니다. 배달 받고 맛있게 먹은 후 리뷰 작성을 하려하는데 아직 주문 진행 중, 배달 중을 떠서 기다렸다가 깜박하고 리뷰를 못 쓰는 경우가 있습니다. 배달완료를 누르시는 분께서 까먹으셔서 계속 배달완료가 안 뜨는거 같은데 그럴 때 배달 받은 사람이 직접 배달 완료를 받으면 좋을거 같습니다.",4
836,지금 UI 문제인지 무엇이 문제인지는 모르겠지만 ...! 별점표시에 오류가 있어요. 최대 5개표시 되는데 리뷰작성할때도 별1개만 보여요.. (원래는 5개가 보여야 정상) 그리고 홈 디자인이 이상해요. 자꾸 UI 인가 따로 노는거같아요.. 업데이트 진행하신거 같던데 아직도 똑같아요. 잘못 건드신게 없는지 검토하시고 오류수정 해주세요. 어제부터 봐왔는데 지금 업데이트 해도 똑같네요.. 제가 5개월간 웹디자인 배운 학생인데 저보다 오류검열 못하는 사람이 담당하는 기분이라 장담은 못드리지만 너무 답답하네요. 오류수정 부탁드려요!!,3
837,배달 잘못주문했는데 바로 취소하려고 1분도 안되어서 업체에 전화했습니다. 배달업체에서 하는말이 배민주문들어간건 취소자체가 어렵다고 하더군요.. 배민취소 간편기능이나 업체에 몇분안에 주문취소는 취소처리해주는걸로 정책적으로확립하길 바랍니다. 어째 날이갈수록 기능도 불편해지고 불친절하고 앞으로 앱을 더 써야될지 고민됩니다.,1
838,배달 접수 됐다는 알림도 안뜨고 채팅으로 문의도 안되서 전화하려니 전화도 안되고 그냥 하염 없이 기다리면 될까요???? 차라리 취소를 해주면 포기하고 다른 거라도 먹던지 장을 봐오든 했을텐데 어떻게 할까요??? 그렇다고 주문취소도 안되고 뭐하자는거지 장애 많네 빡쳐서 이제 지움,1
839,배민은 한 번인가 두 번써봤는데 대부분 결제할때 배달시킨제품비 외에 배달료를 현금으로 따로받더라고요. 이럴경우 현금영수증도 안되고 배달대행업체에선 어떻게 비용처리돼서 세금처리하는지 궁금해요. 요기요같은경우는 배달비+제품비 한번에 결제돼서 편하던데 개선할방법 없나요? 불편해요.,3
840,"선택은 쉽게 주문은 빠르게??? 첫화면 밑에 뜨는 주문내역, 찜한가게, 홈 빠른 아이콘은 왜 없앤 거예요? 정리정돈 안되게 다 흩어져 있어서 불편해요. 적응은 시간이 지나면 당연히 하겠지만 왜 이런 헛수고를 해야 되는지 잘 모르겠네요.",1
841,앱이 계속 안 열립니다. 업데이트는 최신버전이구요.,1
842,배달료 필터좀 고쳐주세요 일단 배달팁을 왜 줘야해요? 팁 아니잖아요 배달료로 바꿔주시면 좋겠어요 500원~3000원 10만원 이상 500원 미만 3000원 이게 배달비 1000원이하 또는 무료로 필터링한 결과에요 어떤집은 15만원 20만원 이상 무료네요,1
843,배민1이 빠른 게 맞나요? 시간은 점점 늘어나고 대략적인 배달시간 맞춰서 주문했다가 점심시간 거의 끝나가네요,1
844,제가 이런 어플로 주문하고 시키고하는거 잘못하는데 종류도 잘 나눠져잇고 주문시키면 몇분뒤에온다고 카톡까지 와줘서 편리한거같습니다~! 음식 종류를 좀더 다양하게만한다면 정말 더 좋은 어플이 될거같습니다,5
845,배달수수료가 너무 비싸요 물가도 오르고 인건비도 오르는데 너무 힘든 구조입니다. 자영업자인데 너무 힘듭니다. 상위링크는 광고비 내거나 리뷰 많은 곳만 올라가고...,1
846,"결제가 안되서 2시간 동안 하다가 포기함 짜증 와이파이아니고 데이터무제한이었고, 스마트폰업뎃, 앱 삭제 후 재설치해도 안되고 고객센터 여러번 통화해도 해결되지 않아서 2시간 이상 시간버린게 아까워서 더 시간 낭비하기 답답해서 포기함. 어이가없었음.",1
847,네이버 로그인은 있으면서 인증에서 넘어가지도 않고 이래저래 인증 다하고 주문하니 배달불가지역이라고 결제취소라니. 위치 등록도 해놨는데 배달불가지역이면 애초에 뜨면 안돼야하는거 아닌가싶네요. 배고픈거 참아가며 사용해보겠다고 붙잡고 있었던게 후회 될 만큼 별로에요.,1
848,배민 사용한지 몇년째인데 배민1 배달실수 요즘 왜이렇게 잦나요?한두번도 아니고 몇번째입니까 이게;;,1
849,저는배달의민족으로 여러음식을시켜먹어봤는데 종류도다양하게나오고 저같은회원한테직접 댓글을다는거보고이앱은진짜 좋다는걸알았습니다 밤늦게하는거찾기어려워는데ㅠㅠ 이앱으로 쉽게찾을수있어좋습니다이앱강추최고 그리고 다다른앱도보긴했는데신뢰가안가는거같아이앱만사용합니다활인이벤트도많이하면좋을거같아요한번더강조하지만이앱강추 후회안해요사용한사람후기,5
850,멀리까지 보기 기능 다시 안되는건가요?? 잘쓰고있었는데..업데이트하면서 기능이 없어도 배달되는 곳은 뜬다고 하는데 지역이 지역이다 보니 전혀 뜨지 않습니다.. 배달비 주고서라도 자주먹던 곳들이 업데이트되면서 주문을 못하네요..다시 검토 요청부탁드립니다,1
851,어느순간에 배민에서 로그인 만기라고 하면서 일시적인 연결이 불안정하다는등 밑에 분이랑 같은 증상이 있고 말씀하신대로 했는데도 안됩니다,1
852,별점으로 음식점 평점 매기는 제도는 쓸데없습니다. 저도 그렇고 다들 별점 5개 주고 리뷰이벤트 음료수라도 하나 더 얻어 먹는게 대부분이니까요. 재주문률로 음식점을 평가하던가. 다른 좋은 방법을 찾아 평가해야된다고 봅니다. 리뷰도 별점도 다 쓸모 없고 신뢰성도 제로입니다.,2
853,녹스 플레이어로 배민페이로 결재시 비밀번호 누르는 화면이 제대로 나오지않아 비밀번호를 누를 수 없음,1
854,배민원 쿠폰 다운로드 일시적 오류창이 너무 자주 뜸 할인 못받게 하려고 그러시나.. 번쩍배달인 시절에도 동일한 오류메세지.. 몇년째 같은 버그임. 설마 했지만 기기변경 해도 개선 없고 고객센터 연락하면 의미없는 재부팅 혹은 다시깔으라 하는데 아니 이건 apk의 문제인데 개편도 좋지만 버그픽스 좀 하세요,3
855,배달주문시 배달원분이 어느 위치에 있는지 파악할 수 있는 기능이 생기면 좋겠습니다. 예상배달도착보다 지나서 늦게받고 비 할증요금은 그대로 지불했습니다. 이런면은 투명하게 공개해줬으면 좋겠습니다. 배달요금은 빠르게 증가하는데 서비스는 그대로인 기분이었습니다. 시각적으로 즐거운 어플보단 주목적인 음식 배달 부분에서 더 신경써주시길 바랍니다.,1
856,"마음에 안드는 상점이 있어서 낮은 별점을 남기면 업주분들 기분이 상할수도 있으니, 다음번 식당을 고를때 기억해서 거를수 있게 본인에게만 보여지는 블라인드 기능이나 별로였다는 것을 기억할수 있는 버튼이 생기면 좋겠어요",4
857,님들 천생연분(최고레벨) 될 때까지 시켜먹어도 할인 쿠폰 천원짜리밖에 못받음ㅋㅋ 그리고 만오천원 이상 시키면 쓸 수 있었는데 요즘은 이만원 이상 시키라함. 되도록 배달 끊고 포장해서 먹어요.,2
858,베민 1은 대응이 참... 음식점이 실수해서 음식 값 다 환불 해주기로 했는데 배민에서 배달비용은 빼고 포인트로 준다 한 어이없는 상황발생 그이후로 배민 1은 잘 안쓰게되네요 그리고 어째 업데이트가 날이 갈수록 퇴화하냐 쿠폰은 이제 20000원 이상 배달해야 쓸수있고 네이버페이 쓰기 싫어하나 결제할때마다 다시 네에버 페이로 선택해야 결제할수있게 불편하게 바꿔놨네요,1
859,리뷰작성시 주문메뉴 보이기설정이 있었으면 좋겠어요! 사진이 올라오기는하나 어떤메뉴가 맛있었는지 구분이잘안가요.. 수많은 메뉴중 리뷰통해 주문하는경우가 많은데 어떤음식이 맛있었는지 메뉴이름 공개하기 부탁드립니다.,5
860,너무좋아요 폰열면 바로 보이고 메모도가능하고,5
861,배달료도 비싸고 배달기사도 친절하지안고 최악! 심지어 피드백은 가게 사장에게만 가능하고 배민은 책임안지겠다는 걸고 보이네요!,1
862,찜해놓은 가게들이 찜목록에서 하나씩 점점 사라져요 ;; 찜이 풀렸나하고 검색해보면 분명 찜이 되어있는데 제 찜목록에서만 사라집니다. 찜해제하고 찜설정을 다시하면 목록에 다시보여요. 이러면 찜한 의미도 없고 아주아주 불편합니다. 오류 개선해주세요ㅜ,1
863,배달원을 못찾을 것 같으면 주문이안되게 해주면 안되나요?? 음식을 대기시키고 주문한 사람이 오래기다려서 식은음식을 먹게하는게 인간적으로 할일입니까.. 충분히 할수있는데 당장 주문 더 받으려고 일부러 그러는거죠????,1
864,참다참다.. 리뷰로 남겨요! 원래 잘 사용하고 있고 배달도 많이 시켜먹는데 가끔씩 데이터로는 주문이 안됩니다. 아예 주문하기로 안들어가지더라고요. 네트워크 확인하라는 둥 하면서 계속 안됩니다. 와이파이가 없는 곳에서도 배달 먹고싶어요.,2
865,"음 다 좋은데, 쿠폰 쓰기 안햇갈리게 해줬었으면 좋지 않을까 함. 내가 멍청해서(?) 첫 주문 할인 쿠폰을 결국 못썼네.. 그거 반드시 링크따라가야한다고 ... 나 분명 링크 따라간 줄 알았는데 나중에 알고보니 링크 따라가다가 메뉴 골랐다가 장바구니 바로 안누르고 다시 뒤로가기 해서 둘러보고 추가주문하다가 첫 주문을 그냥 주문해버림... 뭐 내 돈을 훔쳐간 건 아니라 신고대상인 것두 아니고, 만원이 큰돈도 아니고 해서 별 일 아니라 생각할 수 있지만, 일부로 쓰기 어렵게 만든거 같아 기분이 좀 그럼.",4
